,uid,reg_date,device,gender,country,age,Flag
5885,13597840.0,2017-07-28T00:00:00Z,and,M,BRA,25,Control
5888,53882967.0,2018-02-02T00:00:00Z,iOS,M,USA,26,Control
5904,26696268.0,2017-10-07T00:00:00Z,and,M,TUR,29,Control
5906,85841868.0,2017-03-01T00:00:00Z,and,M,BRA,20,Control
5908,50110873.0,2016-12-27T00:00:00Z,iOS,F,USA,19,Control
5909,62450168.0,2016-07-12T00:00:00Z,iOS,F,USA,18,Control
5910,34795751.0,2016-02-17T00:00:00Z,and,M,FRA,39,Control
5912,65424374.0,2016-06-27T00:00:00Z,and,M,USA,52,Control
5916,14309671.0,2016-04-08T00:00:00Z,and,F,USA,42,Control
5917,28722651.0,2017-10-22T00:00:00Z,iOS,F,BRA,15,Control
5918,45454525.0,2018-03-03T00:00:00Z,iOS,F,BRA,16,Control
5919,55378461.0,2018-02-08T00:00:00Z,iOS,F,USA,20,Control
5920,44178622.0,2017-07-31T00:00:00Z,and,M,BRA,23,Control
5921,32655967.0,2017-11-07T00:00:00Z,and,M,USA,16,Control
5927,51519655.0,2015-09-23T00:00:00Z,and,M,FRA,26,Control
5928,72299451.0,2018-03-09T00:00:00Z,iOS,M,TUR,25,Control
5934,65221100.0,2018-01-22T00:00:00Z,and,F,USA,33,Control
5935,26365123.0,2018-01-27T00:00:00Z,and,M,CAN,30,Control
5939,30892930.0,2017-12-13T00:00:00Z,iOS,F,BRA,16,Control
5944,47735313.0,2018-01-10T00:00:00Z,iOS,F,USA,29,Control
5950,64090396.0,2018-01-07T00:00:00Z,iOS,F,TUR,23,Control
5952,74224979.0,2018-03-14T00:00:00Z,and,M,DEU,15,Control
5958,65816034.0,2018-03-08T00:00:00Z,iOS,M,USA,16,Control
5960,90092328.0,2017-08-27T00:00:00Z,and,F,USA,21,Control
5961,24988362.0,2015-05-14T00:00:00Z,and,M,CAN,28,Control
5963,26654943.0,2017-12-07T00:00:00Z,iOS,M,TUR,24,Control
5964,77499475.0,2016-06-17T00:00:00Z,and,F,BRA,15,Control
5968,93972517.0,2016-02-19T00:00:00Z,and,M,USA,17,Control
5971,22046429.0,2017-11-23T00:00:00Z,iOS,F,BRA,20,Control
5972,86202332.0,2018-02-02T00:00:00Z,and,M,BRA,16,Control
5975,14733397.0,2018-02-11T00:00:00Z,and,F,CAN,38,Control
5978,55372523.0,2018-03-18T00:00:00Z,iOS,F,USA,15,Control
5988,75183350.0,2015-12-03T00:00:00Z,and,M,CAN,27,Control
5990,64304731.0,2017-12-05T00:00:00Z,iOS,F,TUR,18,Control
5991,16590219.0,2017-12-15T00:00:00Z,and,F,TUR,56,Control
5996,74244064.0,2016-07-27T00:00:00Z,and,F,BRA,17,Control
5997,96784318.0,2018-02-01T00:00:00Z,and,M,BRA,21,Control
5999,88645205.0,2017-07-28T00:00:00Z,iOS,M,USA,22,Control
6001,92675588.0,2015-04-05T00:00:00Z,iOS,M,USA,33,Control
6002,80098501.0,2017-07-30T00:00:00Z,and,F,USA,15,Control
6003,62227300.0,2015-12-30T00:00:00Z,iOS,M,USA,19,Control
6006,42667783.0,2015-07-20T00:00:00Z,and,F,USA,26,Control
6007,82567830.0,2017-12-11T00:00:00Z,iOS,M,USA,19,Control
6009,34333698.0,2017-09-27T00:00:00Z,iOS,M,DEU,15,Control
6010,70673109.0,2016-12-05T00:00:00Z,and,M,FRA,48,Control
6012,46241716.0,2015-11-28T00:00:00Z,and,F,CAN,19,Control
6014,43102366.0,2018-02-19T00:00:00Z,iOS,M,USA,21,Control
6020,44192851.0,2017-10-22T00:00:00Z,iOS,F,DEU,54,Control
6028,45234786.0,2017-02-14T00:00:00Z,and,F,BRA,16,Control
6029,11808856.0,2017-10-06T00:00:00Z,and,M,BRA,19,Control
6030,29630897.0,2016-12-31T00:00:00Z,and,F,USA,58,Control
6034,56325655.0,2017-10-19T00:00:00Z,and,M,USA,15,Control
6037,69422891.0,2017-12-04T00:00:00Z,and,M,USA,24,Control
6038,35854931.0,2018-01-08T00:00:00Z,iOS,F,USA,15,Control
6039,35051531.0,2018-03-09T00:00:00Z,and,F,USA,20,Control
6040,31720938.0,2018-01-22T00:00:00Z,and,M,DEU,23,Control
6047,33503555.0,2017-06-03T00:00:00Z,and,M,USA,19,Control
6048,54429503.0,2017-05-14T00:00:00Z,iOS,M,USA,20,Control
6049,69430440.0,2018-01-14T00:00:00Z,and,F,BRA,17,Control
6050,77328147.0,2017-05-30T00:00:00Z,iOS,M,USA,25,Control
6055,12640311.0,2018-02-07T00:00:00Z,and,M,BRA,32,Control
6056,76672073.0,2017-10-26T00:00:00Z,iOS,M,FRA,15,Control
6063,73572538.0,2018-02-13T00:00:00Z,and,M,CAN,17,Control
6065,58497793.0,2016-01-13T00:00:00Z,and,M,FRA,27,Control
6067,62785792.0,2017-12-18T00:00:00Z,and,M,USA,27,Control
6069,96660884.0,2018-03-10T00:00:00Z,iOS,F,BRA,15,Control
6074,19153786.0,2016-11-05T00:00:00Z,and,M,BRA,24,Control
6075,96496748.0,2016-09-03T00:00:00Z,and,M,BRA,18,Control
6079,48704171.0,2017-02-17T00:00:00Z,and,M,USA,16,Control
6081,18100099.0,2017-11-06T00:00:00Z,iOS,M,CAN,15,Control
6088,55183665.0,2016-06-18T00:00:00Z,and,F,USA,19,Control
6091,39904690.0,2016-06-09T00:00:00Z,and,M,BRA,17,Control
6098,98031521.0,2018-02-13T00:00:00Z,and,F,BRA,16,Control
6102,83375619.0,2016-10-19T00:00:00Z,and,M,BRA,16,Control
6104,57750405.0,2017-10-11T00:00:00Z,and,M,USA,15,Control
6106,63212115.0,2017-12-06T00:00:00Z,iOS,M,USA,18,Control
6107,99678439.0,2017-03-17T00:00:00Z,and,F,USA,23,Control
6108,29470018.0,2017-01-25T00:00:00Z,iOS,F,USA,15,Control
6111,64414571.0,2017-07-02T00:00:00Z,and,M,FRA,23,Control
6112,88344231.0,2017-04-06T00:00:00Z,iOS,M,USA,37,Control
6113,54688792.0,2017-05-25T00:00:00Z,and,M,BRA,17,Control
6115,50661895.0,2018-02-22T00:00:00Z,iOS,M,BRA,28,Control
6117,68982614.0,2016-08-12T00:00:00Z,iOS,M,TUR,30,Control
6118,26760777.0,2018-03-18T00:00:00Z,and,M,USA,29,Control
6121,64960270.0,2018-01-21T00:00:00Z,and,M,TUR,22,Control
6122,61829472.0,2018-03-16T00:00:00Z,iOS,M,USA,22,Control
6124,51958126.0,2016-11-19T00:00:00Z,and,F,CAN,49,Control
6129,29387072.0,2018-01-09T00:00:00Z,iOS,F,USA,21,Control
6130,19469757.0,2017-12-23T00:00:00Z,iOS,F,BRA,18,Control
6132,88475733.0,2017-12-16T00:00:00Z,iOS,F,DEU,35,Control
6133,48435046.0,2017-11-11T00:00:00Z,iOS,M,USA,35,Control
6134,30244284.0,2017-11-12T00:00:00Z,iOS,M,DEU,20,Control
6135,76912455.0,2017-03-08T00:00:00Z,and,F,BRA,25,Control
6139,28787565.0,2017-12-19T00:00:00Z,and,M,BRA,16,Control
6140,22725687.0,2016-03-12T00:00:00Z,iOS,F,TUR,28,Control
6141,60982809.0,2017-09-22T00:00:00Z,and,F,USA,28,Control
6148,55429674.0,2017-09-03T00:00:00Z,iOS,F,BRA,33,Control
6149,98705586.0,2018-01-24T00:00:00Z,and,F,USA,15,Control
6151,89488885.0,2017-05-16T00:00:00Z,and,F,CAN,20,Control
6155,14405766.0,2018-01-29T00:00:00Z,iOS,F,BRA,29,Control
6157,41946564.0,2017-04-21T00:00:00Z,and,M,USA,29,Control
6158,87210246.0,2017-10-12T00:00:00Z,and,F,USA,15,Control
6167,16132990.0,2017-01-07T00:00:00Z,iOS,M,BRA,19,Control
6175,20687676.0,2018-02-21T00:00:00Z,iOS,F,BRA,22,Control
6177,53610276.0,2018-03-09T00:00:00Z,and,F,USA,22,Control
6179,71257355.0,2018-01-30T00:00:00Z,and,F,USA,29,Control
6181,19895131.0,2017-10-03T00:00:00Z,and,F,USA,31,Control
6187,26598363.0,2017-04-14T00:00:00Z,and,M,USA,43,Control
6191,29528709.0,2015-07-27T00:00:00Z,iOS,M,TUR,15,Control
6192,18693586.0,2015-12-19T00:00:00Z,and,F,TUR,38,Control
6193,50947409.0,2018-02-25T00:00:00Z,and,M,BRA,16,Control
6196,23817966.0,2017-03-05T00:00:00Z,and,F,BRA,18,Control
6197,96250142.0,2016-03-31T00:00:00Z,and,F,CAN,17,Control
6201,60266074.0,2017-03-15T00:00:00Z,iOS,M,USA,15,Control
6202,93980547.0,2018-02-04T00:00:00Z,and,M,USA,31,Control
6204,56267694.0,2016-09-02T00:00:00Z,and,M,USA,21,Control
6205,75785859.0,2017-09-27T00:00:00Z,iOS,F,TUR,18,Control
6206,32655862.0,2016-10-31T00:00:00Z,iOS,M,BRA,15,Control
6210,73367560.0,2017-11-26T00:00:00Z,and,F,USA,16,Control
6213,46925554.0,2016-04-14T00:00:00Z,and,F,TUR,15,Control
6219,66174282.0,2016-09-30T00:00:00Z,iOS,M,USA,38,Control
6220,16203216.0,2015-08-19T00:00:00Z,and,F,FRA,15,Control
6225,77388115.0,2017-07-03T00:00:00Z,and,M,CAN,17,Control
6227,49906992.0,2015-08-22T00:00:00Z,iOS,F,USA,37,Control
6231,37911684.0,2017-07-02T00:00:00Z,iOS,M,FRA,20,Control
6232,66545575.0,2017-01-14T00:00:00Z,and,M,USA,17,Control
6234,89363495.0,2017-03-30T00:00:00Z,iOS,M,USA,16,Control
6237,53460798.0,2018-01-01T00:00:00Z,iOS,M,USA,20,Control
6241,94842681.0,2018-02-20T00:00:00Z,and,M,BRA,34,Control
6243,48844049.0,2018-02-06T00:00:00Z,and,M,USA,17,Control
6245,60468946.0,2016-03-06T00:00:00Z,iOS,M,USA,23,Control
6246,97311326.0,2017-07-20T00:00:00Z,and,F,USA,28,Control
6248,40731120.0,2016-07-24T00:00:00Z,and,F,BRA,30,Control
6249,71257330.0,2016-10-30T00:00:00Z,iOS,M,DEU,21,Control
6250,43416518.0,2017-12-03T00:00:00Z,and,M,TUR,30,Control
6253,38798352.0,2018-03-07T00:00:00Z,and,F,BRA,20,Control
6256,39558780.0,2016-06-23T00:00:00Z,iOS,M,BRA,19,Control
6258,96183534.0,2017-04-09T00:00:00Z,iOS,F,USA,73,Control
6259,56520848.0,2017-09-25T00:00:00Z,and,F,CAN,19,Control
6261,15434911.0,2017-09-15T00:00:00Z,iOS,F,DEU,27,Control
6263,28525235.0,2017-10-16T00:00:00Z,iOS,M,USA,23,Control
6265,87927936.0,2017-10-08T00:00:00Z,and,M,BRA,20,Control
6266,91957684.0,2017-07-29T00:00:00Z,iOS,M,BRA,16,Control
6267,29376037.0,2018-02-25T00:00:00Z,iOS,M,USA,15,Control
6268,64398197.0,2015-12-13T00:00:00Z,and,F,BRA,19,Control
6273,21190267.0,2017-09-13T00:00:00Z,and,M,FRA,25,Control
6277,79192343.0,2017-06-01T00:00:00Z,iOS,M,FRA,15,Control
6280,39056373.0,2018-02-25T00:00:00Z,and,F,USA,17,Control
6283,83631565.0,2017-07-05T00:00:00Z,and,F,USA,39,Control
6289,79064329.0,2018-03-07T00:00:00Z,iOS,F,BRA,39,Control
6291,56738490.0,2018-02-14T00:00:00Z,and,M,USA,23,Control
6295,12778445.0,2017-12-14T00:00:00Z,and,F,USA,16,Control
6297,82005304.0,2017-11-11T00:00:00Z,iOS,F,BRA,32,Control
6301,25192250.0,2018-02-04T00:00:00Z,iOS,M,BRA,47,Control
6302,21784735.0,2018-03-18T00:00:00Z,and,F,USA,40,Control
6307,59685090.0,2016-02-04T00:00:00Z,iOS,F,BRA,21,Control
6308,84430167.0,2017-05-13T00:00:00Z,iOS,M,BRA,18,Control
6309,95695168.0,2018-03-14T00:00:00Z,and,M,USA,23,Control
6322,49600245.0,2017-07-14T00:00:00Z,and,F,BRA,18,Control
6326,78938388.0,2018-01-24T00:00:00Z,and,F,TUR,22,Control
6327,39465438.0,2018-01-25T00:00:00Z,and,F,BRA,24,Control
6329,75396880.0,2016-04-18T00:00:00Z,and,M,FRA,26,Control
6330,16563874.0,2015-05-07T00:00:00Z,iOS,F,CAN,25,Control
6331,85453073.0,2016-06-20T00:00:00Z,and,F,BRA,21,Control
6332,40680764.0,2017-04-13T00:00:00Z,and,F,DEU,21,Control
6333,94500900.0,2017-08-29T00:00:00Z,and,M,USA,20,Control
6335,25073550.0,2017-12-23T00:00:00Z,and,M,FRA,25,Control
6336,42248011.0,2017-12-20T00:00:00Z,and,M,BRA,22,Control
6337,78468349.0,2017-08-16T00:00:00Z,and,F,USA,17,Control
6343,22277495.0,2018-02-10T00:00:00Z,and,F,USA,35,Control
6344,68393751.0,2017-11-03T00:00:00Z,and,M,BRA,32,Control
6346,87798281.0,2017-09-01T00:00:00Z,and,M,USA,20,Control
6349,87365777.0,2018-02-24T00:00:00Z,and,F,USA,25,Control
6351,88927323.0,2017-08-22T00:00:00Z,and,M,USA,31,Control
6352,39177080.0,2017-03-29T00:00:00Z,and,M,USA,41,Control
6353,94965686.0,2016-12-18T00:00:00Z,iOS,M,TUR,28,Control
6355,20619164.0,2018-03-15T00:00:00Z,and,M,USA,17,Control
6357,29213780.0,2017-09-22T00:00:00Z,and,M,USA,38,Control
6361,69128035.0,2016-03-16T00:00:00Z,iOS,M,FRA,20,Control
6364,76718805.0,2016-11-29T00:00:00Z,and,F,BRA,29,Control
6369,84913258.0,2015-11-24T00:00:00Z,and,F,USA,48,Control
6370,47524291.0,2017-11-11T00:00:00Z,iOS,F,USA,40,Control
6373,19412368.0,2018-01-15T00:00:00Z,and,M,TUR,21,Control
6374,79449855.0,2017-10-25T00:00:00Z,iOS,M,USA,27,Control
6378,79320880.0,2016-09-16T00:00:00Z,iOS,M,BRA,16,Control
6380,34336857.0,2016-03-13T00:00:00Z,and,F,TUR,26,Control
6383,94308873.0,2017-08-01T00:00:00Z,and,M,TUR,15,Control
6385,49436367.0,2016-03-25T00:00:00Z,and,F,USA,15,Control
6388,35618479.0,2017-09-26T00:00:00Z,and,F,USA,23,Control
6390,92330482.0,2017-08-28T00:00:00Z,iOS,M,FRA,16,Control
6391,77738178.0,2017-10-29T00:00:00Z,and,F,TUR,17,Control
6394,49723538.0,2017-07-24T00:00:00Z,and,F,USA,15,Control
6396,66511298.0,2017-01-30T00:00:00Z,and,M,TUR,20,Control
6397,63044061.0,2018-01-26T00:00:00Z,and,F,BRA,19,Control
6401,27379501.0,2018-03-18T00:00:00Z,and,M,USA,20,Control
6402,22402765.0,2017-09-20T00:00:00Z,iOS,M,BRA,23,Control
6403,68275555.0,2018-03-18T00:00:00Z,iOS,M,BRA,16,Control
6406,67730159.0,2017-12-08T00:00:00Z,and,M,BRA,24,Control
6407,75755408.0,2017-01-12T00:00:00Z,iOS,M,TUR,37,Control
6410,71795721.0,2016-09-10T00:00:00Z,and,F,USA,21,Control
6412,62498332.0,2017-05-16T00:00:00Z,iOS,F,USA,18,Control
6413,85048513.0,2017-11-20T00:00:00Z,iOS,M,USA,17,Control
6416,46183880.0,2015-11-11T00:00:00Z,iOS,M,FRA,15,Control
6417,32663930.0,2018-03-01T00:00:00Z,iOS,F,USA,21,Control
6418,63073865.0,2017-01-09T00:00:00Z,iOS,M,TUR,20,Control
6422,40345079.0,2017-12-10T00:00:00Z,iOS,F,USA,28,Control
6425,98790381.0,2017-01-04T00:00:00Z,iOS,F,BRA,21,Control
6431,58713915.0,2015-06-01T00:00:00Z,iOS,F,FRA,16,Control
6436,43941094.0,2016-05-09T00:00:00Z,iOS,M,USA,31,Control
6437,17503649.0,2018-03-15T00:00:00Z,and,M,USA,39,Control
6439,83999236.0,2017-04-25T00:00:00Z,iOS,F,TUR,25,Control
6440,22865803.0,2017-02-04T00:00:00Z,and,F,DEU,21,Control
6441,37462461.0,2016-12-27T00:00:00Z,iOS,F,FRA,25,Control
6447,88951402.0,2015-08-26T00:00:00Z,and,F,USA,15,Control
6448,98716042.0,2016-10-02T00:00:00Z,iOS,F,USA,19,Control
6449,94711016.0,2017-07-06T00:00:00Z,and,F,USA,28,Control
6456,25947917.0,2018-03-17T00:00:00Z,and,F,CAN,44,Control
6466,81163697.0,2017-05-22T00:00:00Z,and,F,BRA,19,Control
6468,42590757.0,2018-03-13T00:00:00Z,and,F,DEU,20,Control
6479,99530803.0,2017-05-15T00:00:00Z,and,M,USA,16,Control
6485,82467254.0,2017-05-12T00:00:00Z,iOS,F,FRA,18,Control
6486,11223599.0,2018-02-24T00:00:00Z,and,M,TUR,19,Control
6487,94811632.0,2017-12-03T00:00:00Z,iOS,F,TUR,46,Control
6488,60017140.0,2015-11-28T00:00:00Z,iOS,M,USA,15,Control
6489,15735116.0,2018-01-14T00:00:00Z,and,M,BRA,37,Control
6490,43191357.0,2017-12-13T00:00:00Z,and,F,DEU,19,Control
6492,38377666.0,2015-10-15T00:00:00Z,and,F,DEU,21,Control
6496,85297412.0,2017-05-09T00:00:00Z,and,M,FRA,27,Control
6499,93749944.0,2017-11-29T00:00:00Z,iOS,M,BRA,19,Control
6503,33496005.0,2017-05-26T00:00:00Z,iOS,F,USA,31,Control
6507,33711110.0,2016-07-08T00:00:00Z,and,F,FRA,21,Control
6511,60284740.0,2018-01-19T00:00:00Z,and,F,BRA,23,Control
6513,17721327.0,2018-01-08T00:00:00Z,iOS,F,BRA,18,Control
6514,48371531.0,2017-12-05T00:00:00Z,iOS,F,BRA,35,Control
6517,76701727.0,2016-04-12T00:00:00Z,iOS,M,BRA,22,Control
6520,34652491.0,2017-05-29T00:00:00Z,and,F,USA,25,Control
6522,47441166.0,2017-09-11T00:00:00Z,and,F,FRA,19,Control
6524,60903101.0,2016-07-27T00:00:00Z,iOS,M,USA,20,Control
6527,90123951.0,2017-10-13T00:00:00Z,and,M,USA,28,Control
6528,45644078.0,2016-11-30T00:00:00Z,and,F,TUR,19,Control
6532,83411837.0,2016-10-14T00:00:00Z,iOS,F,TUR,17,Control
6538,62462545.0,2017-01-27T00:00:00Z,and,M,USA,20,Control
6539,98728898.0,2017-07-24T00:00:00Z,iOS,M,DEU,30,Control
6543,40050276.0,2018-01-25T00:00:00Z,iOS,M,BRA,21,Control
6544,63077950.0,2018-03-18T00:00:00Z,and,F,FRA,17,Control
6547,78532345.0,2017-04-19T00:00:00Z,and,M,DEU,15,Control
6549,74089453.0,2016-12-03T00:00:00Z,and,F,USA,16,Control
6550,41217828.0,2017-11-14T00:00:00Z,and,M,USA,24,Control
6551,41918854.0,2018-01-25T00:00:00Z,and,F,BRA,23,Control
6555,14373834.0,2017-04-25T00:00:00Z,iOS,F,USA,28,Control
6556,84159354.0,2018-02-17T00:00:00Z,iOS,F,DEU,16,Control
6562,54759355.0,2016-12-30T00:00:00Z,and,F,BRA,23,Control
6563,47289907.0,2018-03-18T00:00:00Z,and,M,USA,36,Control
6564,67384398.0,2017-11-01T00:00:00Z,and,M,BRA,19,Control
6567,81762490.0,2016-09-23T00:00:00Z,and,F,DEU,27,Control
6568,95492313.0,2017-01-22T00:00:00Z,iOS,M,BRA,33,Control
6572,78404654.0,2017-07-20T00:00:00Z,and,F,USA,15,Control
6573,98943396.0,2018-02-21T00:00:00Z,iOS,F,USA,38,Control
6580,91849678.0,2016-10-21T00:00:00Z,and,F,FRA,29,Control
6582,61705943.0,2017-12-10T00:00:00Z,iOS,F,DEU,15,Control
6584,12846994.0,2017-09-22T00:00:00Z,iOS,F,TUR,23,Control
6588,73743173.0,2017-07-19T00:00:00Z,iOS,M,FRA,17,Control
6592,32378346.0,2017-07-17T00:00:00Z,iOS,F,TUR,31,Control
6598,13927249.0,2018-02-12T00:00:00Z,and,M,BRA,22,Control
6601,91825873.0,2016-03-08T00:00:00Z,and,F,BRA,29,Control
6609,81372061.0,2018-02-09T00:00:00Z,and,F,BRA,19,Control
6614,70467454.0,2016-12-16T00:00:00Z,iOS,M,BRA,18,Control
6616,24725873.0,2016-02-17T00:00:00Z,iOS,F,USA,17,Control
6617,20695798.0,2018-02-23T00:00:00Z,and,F,TUR,19,Control
6618,38341889.0,2017-09-22T00:00:00Z,and,M,USA,43,Control
6619,84231498.0,2018-02-17T00:00:00Z,and,F,FRA,47,Control
6622,58712520.0,2016-02-28T00:00:00Z,iOS,F,USA,51,Control
6624,28387328.0,2017-10-24T00:00:00Z,and,F,BRA,62,Control
6628,18784628.0,2017-09-04T00:00:00Z,iOS,M,USA,17,Control
6631,16000117.0,2016-06-27T00:00:00Z,and,F,BRA,21,Control
6634,40817263.0,2017-11-06T00:00:00Z,and,M,USA,32,Control
6637,50687770.0,2018-02-24T00:00:00Z,and,F,FRA,23,Control
6639,21528066.0,2016-10-03T00:00:00Z,and,F,USA,17,Control
6640,83992192.0,2016-02-16T00:00:00Z,iOS,M,BRA,24,Control
6643,80985853.0,2017-04-16T00:00:00Z,and,M,USA,15,Control
6645,86566951.0,2017-12-10T00:00:00Z,iOS,F,FRA,29,Control
6647,25660371.0,2018-03-06T00:00:00Z,iOS,M,BRA,29,Control
6650,13195164.0,2016-10-30T00:00:00Z,iOS,M,USA,75,Control
6653,64656477.0,2017-06-10T00:00:00Z,and,M,USA,33,Control
6654,46093416.0,2016-02-23T00:00:00Z,and,F,BRA,28,Control
6658,52629571.0,2018-03-14T00:00:00Z,and,F,BRA,22,Control
6659,79321559.0,2017-06-07T00:00:00Z,and,F,BRA,27,Control
6662,73817989.0,2017-10-02T00:00:00Z,iOS,F,DEU,45,Control
6664,65119811.0,2016-04-10T00:00:00Z,and,F,USA,36,Control
6669,78053299.0,2017-11-19T00:00:00Z,iOS,F,FRA,17,Control
6672,13376879.0,2018-01-20T00:00:00Z,and,F,USA,18,Control
6678,89247125.0,2016-06-23T00:00:00Z,iOS,M,BRA,15,Control
6680,57247570.0,2018-02-11T00:00:00Z,and,M,DEU,22,Control
6688,56164712.0,2018-03-11T00:00:00Z,and,F,DEU,17,Control
6692,74741443.0,2018-02-13T00:00:00Z,iOS,M,BRA,20,Control
6695,68529299.0,2017-12-05T00:00:00Z,and,M,USA,28,Control
6697,12871516.0,2015-06-20T00:00:00Z,iOS,F,USA,15,Control
6698,81653349.0,2016-11-26T00:00:00Z,and,F,DEU,29,Control
6701,86121568.0,2018-02-10T00:00:00Z,and,M,TUR,28,Control
6702,93890369.0,2017-08-12T00:00:00Z,iOS,F,USA,15,Control
6703,75039089.0,2016-06-12T00:00:00Z,and,F,TUR,45,Control
6704,53791506.0,2017-06-29T00:00:00Z,and,M,CAN,22,Control
6707,20642238.0,2017-12-31T00:00:00Z,and,M,USA,36,Control
6711,53362567.0,2017-10-10T00:00:00Z,and,M,USA,15,Control
6712,59444790.0,2016-12-02T00:00:00Z,and,M,USA,54,Control
6713,79902284.0,2017-04-20T00:00:00Z,and,M,CAN,21,Control
6715,84778080.0,2018-01-05T00:00:00Z,iOS,F,BRA,27,Control
6717,69894634.0,2017-11-25T00:00:00Z,iOS,F,FRA,19,Control
6718,85340586.0,2018-01-10T00:00:00Z,iOS,F,USA,15,Control
6723,51471185.0,2017-10-04T00:00:00Z,iOS,F,BRA,28,Control
6727,33147465.0,2018-03-06T00:00:00Z,and,F,USA,20,Control
6728,35884353.0,2018-01-12T00:00:00Z,and,M,USA,15,Control
6731,84307510.0,2017-06-29T00:00:00Z,and,M,DEU,18,Control
6732,56932034.0,2017-10-22T00:00:00Z,iOS,F,USA,22,Control
6737,65376856.0,2015-09-27T00:00:00Z,and,M,USA,57,Control
6739,21476624.0,2018-02-25T00:00:00Z,and,F,USA,18,Control
6740,16803448.0,2017-04-12T00:00:00Z,iOS,F,BRA,30,Control
6742,63743075.0,2017-07-29T00:00:00Z,and,M,USA,18,Control
6743,71571411.0,2017-08-16T00:00:00Z,iOS,F,FRA,36,Control
6749,90806216.0,2018-03-18T00:00:00Z,iOS,F,USA,16,Control
6750,34131206.0,2017-07-28T00:00:00Z,iOS,F,USA,34,Control
6751,41846724.0,2017-06-05T00:00:00Z,iOS,F,CAN,23,Control
6759,13530745.0,2018-02-12T00:00:00Z,and,M,CAN,24,Control
6764,77233925.0,2016-07-02T00:00:00Z,iOS,F,USA,16,Control
6766,48105957.0,2016-09-09T00:00:00Z,and,M,FRA,33,Control
6768,63966272.0,2017-05-20T00:00:00Z,and,F,DEU,59,Control
6769,82007304.0,2017-07-15T00:00:00Z,iOS,F,USA,67,Control
6770,13955885.0,2017-08-20T00:00:00Z,iOS,F,USA,15,Control
6771,74698905.0,2017-10-04T00:00:00Z,and,M,USA,18,Control
6774,47416042.0,2017-12-16T00:00:00Z,iOS,M,BRA,25,Control
6775,94102168.0,2016-11-01T00:00:00Z,and,M,BRA,16,Control
6776,69748050.0,2016-10-29T00:00:00Z,and,F,FRA,55,Control
6777,15426785.0,2017-12-03T00:00:00Z,iOS,F,USA,43,Control
6779,53277591.0,2016-04-28T00:00:00Z,iOS,F,BRA,31,Control
6782,93706036.0,2017-04-03T00:00:00Z,iOS,M,DEU,24,Control
6783,31515828.0,2017-05-03T00:00:00Z,and,F,USA,20,Control
6785,92774487.0,2018-01-02T00:00:00Z,and,F,USA,66,Control
6787,86949045.0,2017-03-31T00:00:00Z,and,M,BRA,20,Control
6789,48496961.0,2017-07-23T00:00:00Z,and,M,TUR,15,Control
6796,77579864.0,2017-05-28T00:00:00Z,iOS,M,BRA,27,Control
6798,61283371.0,2017-10-18T00:00:00Z,iOS,F,TUR,20,Control
6799,20662719.0,2017-12-27T00:00:00Z,iOS,F,USA,18,Control
6802,57558076.0,2016-07-18T00:00:00Z,iOS,M,BRA,28,Control
6806,23471915.0,2017-04-02T00:00:00Z,iOS,F,DEU,17,Control
6807,62272886.0,2017-10-20T00:00:00Z,and,M,USA,32,Control
6810,43440384.0,2017-10-20T00:00:00Z,and,M,DEU,29,Control
6813,90014441.0,2017-10-16T00:00:00Z,iOS,F,BRA,34,Control
6814,46045750.0,2018-01-04T00:00:00Z,and,F,USA,31,Control
6816,36572946.0,2018-02-02T00:00:00Z,iOS,F,BRA,20,Control
6818,13891179.0,2016-12-22T00:00:00Z,iOS,F,USA,39,Control
6819,67586432.0,2018-02-18T00:00:00Z,iOS,F,USA,28,Control
6822,59967250.0,2015-06-17T00:00:00Z,and,M,USA,22,Control
6824,13606655.0,2018-02-09T00:00:00Z,iOS,F,CAN,17,Control
6827,52321722.0,2017-06-08T00:00:00Z,iOS,F,USA,33,Control
6830,23478245.0,2017-11-13T00:00:00Z,and,F,USA,15,Control
6831,23568593.0,2016-02-14T00:00:00Z,and,M,BRA,28,Control
6835,27377770.0,2017-08-06T00:00:00Z,and,F,DEU,23,Control
6836,62955155.0,2018-03-01T00:00:00Z,and,M,BRA,21,Control
6837,41836229.0,2018-03-04T00:00:00Z,and,M,BRA,27,Control
6838,18613748.0,2017-02-28T00:00:00Z,and,F,USA,38,Control
6840,19072185.0,2018-03-04T00:00:00Z,iOS,F,BRA,31,Control
6843,93538941.0,2017-12-07T00:00:00Z,iOS,M,USA,15,Control
6845,18522715.0,2015-11-26T00:00:00Z,and,M,USA,18,Control
6847,81795858.0,2016-10-24T00:00:00Z,iOS,F,USA,16,Control
6849,74521437.0,2018-03-02T00:00:00Z,iOS,M,USA,20,Control
6854,12156579.0,2017-02-02T00:00:00Z,and,F,BRA,16,Control
6858,15606020.0,2018-03-16T00:00:00Z,and,M,TUR,25,Control
6859,43599065.0,2016-01-19T00:00:00Z,and,M,BRA,40,Control
6860,52279087.0,2018-03-04T00:00:00Z,iOS,M,BRA,20,Control
6861,67576871.0,2018-01-08T00:00:00Z,iOS,F,USA,42,Control
6863,98351748.0,2017-08-06T00:00:00Z,iOS,M,CAN,17,Control
6869,85737602.0,2017-09-15T00:00:00Z,and,M,USA,18,Control
6872,12510609.0,2017-02-10T00:00:00Z,and,M,USA,30,Control
